"id","full_name","birth_date","created_at","updated_at","deleted_at","deleted_reason","first_name","last_name","gender","nationality","notes"
"44f30b0b-5cbe-4ee8-a044-8afb520fc8c8","Test User 5a64b6a3","1990-01-01","2026-01-08 22:10:38.789009+00","2026-01-08 22:10:38.789009+00",,,"Test","User5a64b6a3","masculino","brasileira",
"460487cf-6949-41ac-bb65-eb95ea0846a1","Test User 29088d6a","1990-01-01","2026-01-08 21:24:05.626066+00","2026-01-08 21:24:05.626066+00",,,"Test","User29088d6a","masculino","brasileira",
"466ba73c-f69b-4eb3-98db-4893ad5dd025","E2E.Test.1767959472469","2026-01-09","2026-01-09 11:51:14.091333+00","2026-01-09 11:51:14.091333+00",,,"E2E.Test.1767959472469","","feminino","brasileira",
"46926909-a498-4f3c-8831-a80d8ec008ed","Stats.Test.1767935026750","2026-01-09","2026-01-09 05:03:46.815725+00","2026-01-09 05:03:46.815725+00",,,"Stats.Test.1767935026750","","feminino","brasileira",
"470c5761-e6d1-4665-aa95-39d0f42a1934","Test User 3634b0b9","1990-01-01","2026-01-08 22:21:25.547527+00","2026-01-08 22:21:25.547527+00",,,"Test","User3634b0b9","masculino","brasileira",
"47448a93-4f58-4b64-90c1-94b8dc1a744b","Test User ef9cb7c4","1990-01-01","2026-01-08 21:23:39.898423+00","2026-01-08 21:23:39.898423+00",,,"Test","Useref9cb7c4","masculino","brasileira",
"478fb7bb-511e-4761-8afc-3aa2b8d48d03","E2E_Invite_1768017873698_F8Hq2V","2026-01-10","2026-01-10 04:04:34.30852+00","2026-01-10 04:04:34.30852+00",,,"E2E_Invite_1768017873698_F8Hq2V","","feminino","brasileira",
"490da521-7a0b-442f-bb5c-9a7498581d21","Test User 51f18445","1990-01-01","2026-01-08 20:53:42.57065+00","2026-01-08 20:53:42.57065+00",,,"Test","User51f18445","masculino","brasileira",
"4985670b-a962-44c7-a70e-202a46988032","Test User 24958b07","1990-01-01","2026-01-08 21:08:36.989671+00","2026-01-08 21:08:36.989671+00",,,"Test","User24958b07","masculino","brasileira",
"4b2786f7-aaf7-44bc-a42c-0b7c31f30192","Test User bb6cb5dd","1990-01-01","2026-01-08 19:57:04.016126+00","2026-01-08 19:57:04.016126+00",,,"Test","Userbb6cb5dd","masculino","brasileira",
"4b4ac0dd-2830-4842-a48d-917ae6f3f355","Test User 6c54f2be","1990-01-01","2026-01-08 21:22:18.806079+00","2026-01-08 21:22:18.806079+00",,,"Test","User6c54f2be","masculino","brasileira",
"4c1ed832-6e23-4196-aa3a-f6b36c0c929f","Test User f1bd6eff","1990-01-01","2026-01-08 22:20:58.10845+00","2026-01-08 22:20:58.10845+00",,,"Test","Userf1bd6eff","masculino","brasileira",
"4ce82199-ad76-45f0-afb6-ef150cca5492","Test User 407e96a7","1990-01-01","2026-01-08 22:06:09.594998+00","2026-01-08 22:06:09.594998+00",,,"Test","User407e96a7","masculino","brasileira",
"4ceedaf2-16f6-4ce6-bc37-daf649d8ecb6","Test User 36365a7c","1990-01-01","2026-01-08 21:08:39.530018+00","2026-01-08 21:08:39.530018+00",,,"Test","User36365a7c","masculino","brasileira",
"4e475e32-9e4e-4bc7-a9cd-329159fa44c4","Test User 026a5c50","1990-01-01","2026-01-08 22:00:20.772643+00","2026-01-08 22:00:20.772643+00",,,"Test","User026a5c50","masculino","brasileira",
"4e5eb53f-d6a3-4c72-9c41-914ab0c05133","Test User 2a2d60c9","1990-01-01","2026-01-08 21:59:42.505405+00","2026-01-08 21:59:42.505405+00",,,"Test","User2a2d60c9","masculino","brasileira",
"4eb1e658-42df-473e-9bb7-b6b139e5049d","Test User b4a26383","1990-01-01","2026-01-08 21:13:00.457396+00","2026-01-08 21:13:00.457396+00",,,"Test","Userb4a26383","masculino","brasileira",
"4f0a205d-9c60-4dcc-9fbf-1a33218e522e","Coordenador Smoke",,"2026-01-01 02:51:26.094056+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Coordenador","Smoke","masculino","brasileira",
"4f937020-acb8-42a7-ba89-6b29e96d7458","Test User b5480052","1990-01-01","2026-01-08 21:22:13.693983+00","2026-01-08 21:22:13.693983+00",,,"Test","Userb5480052","masculino","brasileira",
"5184ec6a-8c6f-493b-a722-91f67efe6309","Test User fedcf81e","1990-01-01","2026-01-08 22:21:01.312247+00","2026-01-08 22:21:01.312247+00",,,"Test","Userfedcf81e","masculino","brasileira",
"51d85a1f-ad65-468f-9eac-b7683ab55d49","Julia Costa Testes","2008-03-10","2025-12-31 00:00:03.275994+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Julia","Costa Testes",,"brasileira",
"52a84922-09a9-40f2-aab6-47753d7957da","Test User 182f8940","1990-01-01","2026-01-08 22:11:03.997344+00","2026-01-08 22:11:03.997344+00",,,"Test","User182f8940","masculino","brasileira",
"5525bf1a-aabf-4a67-93a5-06735d9b6b6e","Daniela Sermenho","1984-09-18","2025-12-30 02:40:02.687459+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Daniela","Sermenho",,"brasileira",
"560d69d4-4092-4d52-9a33-91ca66c51f4c","Rodrigo Pereira","1985-03-15","2025-12-29 00:53:29.140701+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Rodrigo","Pereira",,"brasileira",
"570a6ddc-4876-410d-93fc-e98adb55ceca","E2E_Invite_1768016445335_Z6L8W","2026-01-10","2026-01-10 03:40:45.997114+00","2026-01-10 03:40:45.997114+00",,,"E2E_Invite_1768016445335_Z6L8W","","feminino","brasileira",
"5792772b-e49f-47f6-8189-49579c0fd903","Test User b98bb444","1990-01-01","2026-01-08 21:30:01.955215+00","2026-01-08 21:30:01.955215+00",,,"Test","Userb98bb444","masculino","brasileira",
"587bd2a2-8413-4718-b0f4-4eee806da5b9","Test User e60d2434","1990-01-01","2026-01-08 21:27:44.396039+00","2026-01-08 21:27:44.396039+00",,,"Test","Usere60d2434","masculino","brasileira",
"596f126b-d3ca-40df-ba7b-e36ae9d04177","E2E_Invite_1768017113035_Gmztc","2026-01-10","2026-01-10 03:51:54.563339+00","2026-01-10 03:51:54.563339+00",,,"E2E_Invite_1768017113035_Gmztc","","feminino","brasileira",
"59974443-a065-4a41-bbc9-6e2fd32529c2","Test User 306be944","1990-01-01","2026-01-08 22:11:08.64096+00","2026-01-08 22:11:08.64096+00",,,"Test","User306be944","masculino","brasileira",
"599a2b33-a06a-4a5c-927d-abaa36bf5f29","Test User f67a4fd4","1990-01-01","2026-01-08 21:21:50.550454+00","2026-01-08 21:21:50.550454+00",,,"Test","Userf67a4fd4","masculino","brasileira",
"59cbd68d-d3c5-4e5f-acfc-8623cc9c1665","Test User 37fe38e3","1990-01-01","2026-01-08 22:00:08.795778+00","2026-01-08 22:00:08.795778+00",,,"Test","User37fe38e3","masculino","brasileira",
"5a122c76-7ca3-4573-b4f7-bc013c62934c","Test User 66454590","1990-01-01","2026-01-08 22:06:40.871719+00","2026-01-08 22:06:40.871719+00",,,"Test","User66454590","masculino","brasileira",
"5bb40214-d558-4c96-9e76-16a11d97b983","Test User 9526475a","1990-01-01","2026-01-08 23:24:52.470302+00","2026-01-08 23:24:52.470302+00",,,"Test","User9526475a","masculino","brasileira",
"5be386af-e2b0-43c4-8436-4e99fdf61d23","Test User 7a1b4561","1990-01-01","2026-01-08 23:13:00.554227+00","2026-01-08 23:13:00.554227+00",,,"Test","User7a1b4561","masculino","brasileira",
"5cdb0f98-d589-43be-9c88-75ccbf2b0e5f","Test User ada97df8","1990-01-01","2026-01-08 20:51:02.546522+00","2026-01-08 20:51:02.546522+00",,,"Test","Userada97df8","masculino","brasileira",
"5f53d3a1-73b9-4c54-a521-a9986ecd9a32","Test User 4c9f491e","1990-01-01","2026-01-08 22:06:33.883712+00","2026-01-08 22:06:33.883712+00",,,"Test","User4c9f491e","masculino","brasileira",
"60c6b2a6-292e-403c-ba9d-e3a6af148ac5","Test User ecd2237c","1990-01-01","2026-01-08 21:32:13.358153+00","2026-01-08 21:32:13.358153+00",,,"Test","Userecd2237c","masculino","brasileira",
"6134f5d7-9f95-4693-978a-a3572a7bde87","Test User 87355589","1990-01-01","2026-01-08 21:30:22.315263+00","2026-01-08 21:30:22.315263+00",,,"Test","User87355589","masculino","brasileira",
"615a9d2e-004d-47cb-82fd-73de808772c7","Test User 5f59559d","1990-01-01","2026-01-08 20:51:12.826545+00","2026-01-08 20:51:12.826545+00",,,"Test","User5f59559d","masculino","brasileira",
"616333dd-2d63-4a03-81d0-d88ed6dab985","Test User 77d9889f","1990-01-01","2026-01-08 21:22:28.150381+00","2026-01-08 21:22:28.150381+00",,,"Test","User77d9889f","masculino","brasileira",
"61e3297f-2cc3-4fa4-a0b1-c7346d11073b","Test User e27a5d99","1990-01-01","2026-01-08 23:43:00.481059+00","2026-01-08 23:43:00.481059+00",,,"Test","Usere27a5d99","masculino","brasileira",
"62ff2f07-17b1-469c-8a87-eca10e716bbc","Test.Modal.1767749752","2026-01-07","2026-01-07 01:35:54.263035+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Test.Modal.1767749752","","feminino","brasileira",
"648f9f6f-cca4-4558-a0cb-62a4d2c75738","Coach de Teste",,"2026-01-01 01:39:21.672615+00","2026-01-01 01:39:37.615542+00","2025-12-31 22:39:39.702199+00","E2E Test cleanup","Coach","de Teste","masculino","brasileira",
"65d3e93a-8e0c-434b-8b2e-62c05811bb4a","Pendente.Teste.221120","2026-01-07","2026-01-07 01:11:22.184832+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Pendente.Teste.221120","","feminino","brasileira",
"65f6bdc6-a634-43db-b6f7-45d9483e5b5b","Test User 0938c8b7","1990-01-01","2026-01-08 21:19:04.541855+00","2026-01-08 21:19:04.541855+00",,,"Test","User0938c8b7","masculino","brasileira",
"670fb61a-ff9e-480d-bb8a-d6cd53ee9c98","E2E_Invite_1768016242312_H96Xdt","2026-01-10","2026-01-10 03:37:23.084733+00","2026-01-10 03:37:23.084733+00",,,"E2E_Invite_1768016242312_H96Xdt","","feminino","brasileira",
"69ede165-2b34-44bc-8a2b-86e657502f04","Test User b9bc4f8a","1990-01-01","2026-01-08 23:25:28.367796+00","2026-01-08 23:25:28.367796+00",,,"Test","Userb9bc4f8a","masculino","brasileira",
"6b2d5f78-44e2-4128-a6ae-b94e1a774f04","Test User fdeb7934","1990-01-01","2026-01-08 22:21:32.655508+00","2026-01-08 22:21:32.655508+00",,,"Test","Userfdeb7934","masculino","brasileira",
"6bc069a3-031f-4f5a-85f8-158e65979cc4","Test User 3f62d6a6","1990-01-01","2026-01-08 21:12:40.386043+00","2026-01-08 21:12:40.386043+00",,,"Test","User3f62d6a6","masculino","brasileira",
"6bf5584d-ca6c-4826-9b0a-f81b6686057b","Test User 2e05f444","1990-01-01","2026-01-08 22:45:43.205314+00","2026-01-08 22:45:43.205314+00",,,"Test","User2e05f444","masculino","brasileira",
"6c105d28-4234-4ab1-a9e7-6d41dab2bb92","Test User 5dbbc3c0","1990-01-01","2026-01-08 19:57:33.524843+00","2026-01-08 19:57:33.524843+00",,,"Test","User5dbbc3c0","masculino","brasileira",
"6c385520-d4b3-4faf-a28b-75bba966f2cb","Test User 84a4ee53","1990-01-01","2026-01-08 23:13:14.342349+00","2026-01-08 23:13:14.342349+00",,,"Test","User84a4ee53","masculino","brasileira",
"6d066ce3-9f02-4fcc-84b4-0f32fdd6d550","Test User bfa796d6","1990-01-01","2026-01-08 22:45:58.124249+00","2026-01-08 22:45:58.124249+00",,,"Test","Userbfa796d6","masculino","brasileira",
"6d8201e8-8e50-48e5-adfa-3ec58984df5d","Test User 8812de09","1990-01-01","2026-01-08 23:42:55.397721+00","2026-01-08 23:42:55.397721+00",,,"Test","User8812de09","masculino","brasileira",
"6f35b6a0-0a23-4aab-aaee-c88fcf176084","Coach de Teste",,"2026-01-01 01:44:33.372208+00","2026-01-01 01:45:13.315689+00","2025-12-31 22:45:15.406974+00","E2E Test cleanup","Coach","de Teste","masculino","brasileira",
"71b9a315-e89b-46d3-9a00-23df240b3053","Test User 4dfe85c0","1990-01-01","2026-01-08 23:25:21.551873+00","2026-01-08 23:25:21.551873+00",,,"Test","User4dfe85c0","masculino","brasileira",
"722024bb-6f7f-47b1-9991-d7d2588ae71a","Coordenador Smoke",,"2026-01-01 02:49:21.548303+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Coordenador","Smoke","masculino","brasileira",
"72766ff0-7b56-4215-a6e2-cae47d5dd1e2","Test User a15e647e","1990-01-01","2026-01-08 21:31:35.749817+00","2026-01-08 21:31:35.749817+00",,,"Test","Usera15e647e","masculino","brasileira",
"728eb4f4-7ada-424d-acf4-619a6a6f831b","Test User 12008d55","1990-01-01","2026-01-08 22:34:13.911613+00","2026-01-08 22:34:13.911613+00",,,"Test","User12008d55","masculino","brasileira",
"729608a8-f2ef-40e8-9951-902098c26af2","Test User 582bad2a","1990-01-01","2026-01-08 22:06:06.334995+00","2026-01-08 22:06:06.334995+00",,,"Test","User582bad2a","masculino","brasileira",
"72fca564-11c1-467e-86c8-f6973ad4d8d5","Test User d60f6ad1","1990-01-01","2026-01-08 19:57:31.220922+00","2026-01-08 19:57:31.220922+00",,,"Test","Userd60f6ad1","masculino","brasileira",
"7342eae5-ab88-4908-b523-bb52e726cd41","Test User f02ca5b9","1990-01-01","2026-01-08 21:23:30.307905+00","2026-01-08 21:23:30.307905+00",,,"Test","Userf02ca5b9","masculino","brasileira",
"74549359-19a0-4f76-801e-6aa0f7d61d43","Atleta Smoke","2005-01-01","2026-01-01 02:51:26.094056+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Atleta","Smoke","feminino","brasileira",
"75a9748b-00d3-4bff-965a-11777e2e95ea","Test User 7c7c4388","1990-01-01","2026-01-08 21:08:13.369801+00","2026-01-08 21:08:13.369801+00",,,"Test","User7c7c4388","masculino","brasileira",
"76583c94-68c3-4230-bd56-a4e696cf509d","Test User cd7626bc","1990-01-01","2026-01-08 20:17:00.57862+00","2026-01-08 20:17:00.57862+00",,,"Test","Usercd7626bc","masculino","brasileira",
"7788b0c9-d517-4319-89a7-e0c2fe6b6789","Remove.1767959517173","2026-01-09","2026-01-09 11:52:00.37614+00","2026-01-09 11:52:00.37614+00",,,"Remove.1767959517173","","feminino","brasileira",
"77a9d8ce-436c-4477-aa14-5ec4f4e2de5f","Test User 6abf74d8","1990-01-01","2026-01-08 22:00:03.724006+00","2026-01-08 22:00:03.724006+00",,,"Test","User6abf74d8","masculino","brasileira",
"7821acbb-e835-428d-9279-58db5d13400e","Test User 1e34adf7","1990-01-01","2026-01-08 22:11:11.016998+00","2026-01-08 22:11:11.016998+00",,,"Test","User1e34adf7","masculino","brasileira",
"78dc3324-9c18-407b-951e-2c336166ecfc","Test User cc880899","1990-01-01","2026-01-08 21:27:06.340116+00","2026-01-08 21:27:06.340116+00",,,"Test","Usercc880899","masculino","brasileira",
"79369083-b1d1-4c7c-bc26-5fc6ed38f438","Test User db70dcaa","1990-01-01","2026-01-08 19:59:08.940881+00","2026-01-08 19:59:08.940881+00",,,"Test","Userdb70dcaa","masculino","brasileira",
"796ccc7c-6591-458d-90d2-bd70e03c6c4b","Test User b711fa64","1990-01-01","2026-01-08 21:30:56.78977+00","2026-01-08 21:30:56.78977+00",,,"Test","Userb711fa64","masculino","brasileira",
"7a747007-bbc3-4e9c-9eda-f71746b69fa0","E2E_Invite_1768016556692_Jrzi52","2026-01-10","2026-01-10 03:42:37.264536+00","2026-01-10 03:42:37.264536+00",,,"E2E_Invite_1768016556692_Jrzi52","","feminino","brasileira",
"7aad62ac-3426-40bc-931b-8a9d18dbedbc","E2E_Invite_1768017190647_Wav98F","2026-01-10","2026-01-10 03:53:11.30254+00","2026-01-10 03:53:11.30254+00",,,"E2E_Invite_1768017190647_Wav98F","","feminino","brasileira",
"7b2992ce-b378-4f13-9d85-efe7f4e67167","Test User c3fbed5e","1990-01-01","2026-01-08 21:18:37.854872+00","2026-01-08 21:18:37.854872+00",,,"Test","Userc3fbed5e","masculino","brasileira",
"7ba27357-10d5-4679-aec3-07420a9dcf90","Test User 2cae7067","1990-01-01","2026-01-08 21:31:23.541849+00","2026-01-08 21:31:23.541849+00",,,"Test","User2cae7067","masculino","brasileira",
"7cf98767-68ec-452b-bb57-0b763331a908","Test User 0904355c","1990-01-01","2026-01-08 20:16:22.72609+00","2026-01-08 20:16:22.72609+00",,,"Test","User0904355c","masculino","brasileira",
"7dd70ef4-dbe2-4d00-9ac6-80bd71c97d5d","Test User 9b21f538","1990-01-01","2026-01-08 23:42:38.153881+00","2026-01-08 23:42:38.153881+00",,,"Test","User9b21f538","masculino","brasileira",
"7e0a1ab4-3c12-427b-ad93-8b3987ffd6d7","Test User dcca5154","1990-01-01","2026-01-08 19:59:12.256784+00","2026-01-08 19:59:12.256784+00",,,"Test","Userdcca5154","masculino","brasileira",
"7ed622a6-0032-45b7-ab63-a285000ff2a4","Test User 5032524d","1990-01-01","2026-01-08 22:05:59.791159+00","2026-01-08 22:05:59.791159+00",,,"Test","User5032524d","masculino","brasileira",
"7f5e779c-b39a-4714-8998-194b44ea0186","Test User ae682d00","1990-01-01","2026-01-08 21:18:49.92223+00","2026-01-08 21:18:49.92223+00",,,"Test","Userae682d00","masculino","brasileira",
"7fd625cf-7605-449b-a1b2-fb0d0390960e","Test User 49ec2b00","1990-01-01","2026-01-08 21:18:27.092212+00","2026-01-08 21:18:27.092212+00",,,"Test","User49ec2b00","masculino","brasileira",
"7fe87bf4-ef67-4cf5-b754-cad352e5c457","Test User a15bb295","1990-01-01","2026-01-08 21:18:30.564316+00","2026-01-08 21:18:30.564316+00",,,"Test","Usera15bb295","masculino","brasileira",
"802c0f73-3fa0-41fd-a4d2-b6c8d943b4e4","Test User a0c072e8","1990-01-01","2026-01-08 19:59:33.772777+00","2026-01-08 19:59:33.772777+00",,,"Test","Usera0c072e8","masculino","brasileira",
"80c899c5-e399-4253-bd70-df36f78b0610","Test User fb745932","1990-01-01","2026-01-08 23:25:07.559858+00","2026-01-08 23:25:07.559858+00",,,"Test","Userfb745932","masculino","brasileira",
"81501762-469c-4a7d-bb0a-3fea96f65ab6","Test User f4d59983","1990-01-01","2026-01-08 19:57:13.928984+00","2026-01-08 19:57:13.928984+00",,,"Test","Userf4d59983","masculino","brasileira",
"8199bb4a-85be-49bc-a3db-6c1903caa9f8","Test User f7eef2d1","1990-01-01","2026-01-08 22:46:00.465399+00","2026-01-08 22:46:00.465399+00",,,"Test","Userf7eef2d1","masculino","brasileira",
"81f19f38-7bbf-481f-bd91-649006a5f0a4","Test User 314c2a2b","1990-01-01","2026-01-08 21:27:15.875876+00","2026-01-08 21:27:15.875876+00",,,"Test","User314c2a2b","masculino","brasileira",
"82be2118-98bb-4a92-8438-d5db20740e8d","Pendente.Teste.221436","2026-01-07","2026-01-07 01:14:37.842497+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Pendente.Teste.221436","","feminino","brasileira",
"82fda338-e8a5-4366-989e-dc6286d5c899","Test User 83a67b4d","1990-01-01","2026-01-08 21:22:23.49028+00","2026-01-08 21:22:23.49028+00",,,"Test","User83a67b4d","masculino","brasileira",
"8380fad2-a62d-4381-b4c1-3beb9c118ccc","Test User fb1a2734","1990-01-01","2026-01-08 21:27:27.308059+00","2026-01-08 21:27:27.308059+00",,,"Test","Userfb1a2734","masculino","brasileira",
"83cb3a7b-47ee-468a-a525-1071b0e4a58a","Test User 26c9866f","1990-01-01","2026-01-08 23:24:55.722293+00","2026-01-08 23:24:55.722293+00",,,"Test","User26c9866f","masculino","brasileira",
"83d6e2dd-6e0c-4249-9a12-9057bd56b23d","Test User cbf4f712","1990-01-01","2026-01-08 22:20:54.884336+00","2026-01-08 22:20:54.884336+00",,,"Test","Usercbf4f712","masculino","brasileira",
"84e0aed4-0109-42ae-beb5-276ac6762edb","Test User c6041f84","1990-01-01","2026-01-08 21:12:43.573868+00","2026-01-08 21:12:43.573868+00",,,"Test","Userc6041f84","masculino","brasileira",
"85a640d0-1fc8-489a-9e7e-01cfc5b0d46d","Coordenador Teste","1990-01-15","2026-01-01 13:01:17.944426+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Coordenador","Teste","masculino","brasileira",
"85db061a-d5eb-4ed5-8beb-c4a3ae452fca","Test User 8bba1843","1990-01-01","2026-01-08 20:16:33.476546+00","2026-01-08 20:16:33.476546+00",,,"Test","User8bba1843","masculino","brasileira",
"86026557-aa61-4342-8283-2a72a61f1921","Test User 65d559e4","1990-01-01","2026-01-08 21:32:20.162778+00","2026-01-08 21:32:20.162778+00",,,"Test","User65d559e4","masculino","brasileira",
"86157168-3a73-4ba3-b107-d460eeb7fc99","E2E_Invite_1768017087420_Bdvg2Q","2026-01-10","2026-01-10 03:51:28.392576+00","2026-01-10 03:51:28.392576+00",,,"E2E_Invite_1768017087420_Bdvg2Q","","feminino","brasileira",
"867d3d96-307f-4293-9a7b-4b9df2565efe","Test User e0eb6725","1990-01-01","2026-01-08 22:34:20.779825+00","2026-01-08 22:34:20.779825+00",,,"Test","Usere0eb6725","masculino","brasileira",
"879f4659-3ccb-4083-a1b8-0277a3291a9e","Test User 1c4d3046","1990-01-01","2026-01-08 21:27:39.787908+00","2026-01-08 21:27:39.787908+00",,,"Test","User1c4d3046","masculino","brasileira",
"885df07a-d660-4eea-b310-2c651d6749c8","Test User 974e1b16","1990-01-01","2026-01-08 21:30:09.407303+00","2026-01-08 21:30:09.407303+00",,,"Test","User974e1b16","masculino","brasileira",
"88e429f0-0806-481a-b0b6-f79fbed14d62","Test User 3ccc1264","1990-01-01","2026-01-08 21:23:27.024029+00","2026-01-08 21:23:27.024029+00",,,"Test","User3ccc1264","masculino","brasileira",
"89154eee-dbbd-457f-9230-4ae9bfdc05f3","Test User 66f48386","1990-01-01","2026-01-08 19:57:26.596935+00","2026-01-08 19:57:26.596935+00",,,"Test","User66f48386","masculino","brasileira",
"8a29fcb1-8e2b-46ff-a1c7-c58f9cf7a4d5","Test User 3532ae9f","1990-01-01","2026-01-08 20:50:50.958042+00","2026-01-08 20:50:50.958042+00",,,"Test","User3532ae9f","masculino","brasileira",
"8a57ce12-5d11-4dd3-ab6c-8f909d033d2e","Test User 90b3e46b","1990-01-01","2026-01-08 23:53:22.577054+00","2026-01-08 23:53:22.577054+00",,,"Test","User90b3e46b","masculino","brasileira",
"8a5b7f0b-ccde-46b2-b9ae-6a4e159b29c6","Test User 1b49b60e","1990-01-01","2026-01-08 20:54:05.55875+00","2026-01-08 20:54:05.55875+00",,,"Test","User1b49b60e","masculino","brasileira",
"8b3af00a-64ce-4a4c-b719-bd02ea7b3d78","Test User b79020f2","1990-01-01","2026-01-08 19:56:59.392923+00","2026-01-08 19:56:59.392923+00",,,"Test","Userb79020f2","masculino","brasileira",
"8b8a728e-353b-490f-a886-3eed0fee1d80","E2E_Invite_1768017420390_Nhvgzs","2026-01-10","2026-01-10 03:57:00.976621+00","2026-01-10 03:57:00.976621+00",,,"E2E_Invite_1768017420390_Nhvgzs","","feminino","brasileira",
"8beb3c48-9882-4057-9019-562740e76e11","Test User 1a9f4e52","1990-01-01","2026-01-08 20:51:19.937316+00","2026-01-08 20:51:19.937316+00",,,"Test","User1a9f4e52","masculino","brasileira",
"8c0cb7a5-fee3-4a1b-a14b-be5142f3d32d","Test User 95b6dbf8","1990-01-01","2026-01-08 23:53:06.841606+00","2026-01-08 23:53:06.841606+00",,,"Test","User95b6dbf8","masculino","brasileira",
"8c636fbb-2b22-4c65-a4b8-098537153d6c","Super Administrador","1990-01-01","2025-12-28 08:03:42.426497+00","2025-12-30 05:35:07.369465+00",,,"Super","Administrador",,"brasileira",
"8e52d827-c1c0-41b3-8435-e5ef4df0e287","Test User 51e8bac4","1990-01-01","2026-01-08 20:51:07.677497+00","2026-01-08 20:51:07.677497+00",,,"Test","User51e8bac4","masculino","brasileira",
"8f4f3336-5d0f-455a-a384-d80240a15a86","Test User dfdd4800","1990-01-01","2026-01-08 22:21:10.707515+00","2026-01-08 22:21:10.707515+00",,,"Test","Userdfdd4800","masculino","brasileira",
"8f986871-23d4-4aef-b8a7-115b6eb36d04","Test User 726db493","1990-01-01","2026-01-08 23:53:12.881713+00","2026-01-08 23:53:12.881713+00",,,"Test","User726db493","masculino","brasileira",
"91304ea6-52b3-4e8c-88a0-0123f9d4996f","Test User 08dfa06f","1990-01-01","2026-01-08 21:32:16.690711+00","2026-01-08 21:32:16.690711+00",,,"Test","User08dfa06f","masculino","brasileira",
"91654e36-4a0a-4ee2-b135-f4c9e14c45f1","Test User 70e0f477","1990-01-01","2026-01-08 21:59:55.50368+00","2026-01-08 21:59:55.50368+00",,,"Test","User70e0f477","masculino","brasileira",
"91891e2d-73b7-4e22-8201-ff775baa135b","Test User 0b27ea32","1990-01-01","2026-01-08 19:59:38.640694+00","2026-01-08 19:59:38.640694+00",,,"Test","User0b27ea32","masculino","brasileira",
"9198821c-37e3-48ca-a552-5b0cdaf5b411","Hand.Tv.Rj",,"2026-01-06 14:15:38.989927+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Hand.Tv.Rj","",,"brasileira",
"91fcae4b-60c9-4c28-b121-c2e852985dc9","Test User 1822ca29","1990-01-01","2026-01-08 22:45:46.513577+00","2026-01-08 22:45:46.513577+00",,,"Test","User1822ca29","masculino","brasileira",
"92150bc4-a3f9-4e70-84c6-b19a45d6702d","Test User 76e90df2","1990-01-01","2026-01-08 23:25:09.942475+00","2026-01-08 23:25:09.942475+00",,,"Test","User76e90df2","masculino","brasileira",
"921fe447-5730-47bb-b071-c518b1d75ad0","E2E_Invite_1768017363790_Ym9Rh","2026-01-10","2026-01-10 03:56:04.477274+00","2026-01-10 03:56:04.477274+00",,,"E2E_Invite_1768017363790_Ym9Rh","","feminino","brasileira",
"93bbc9f7-1d7a-42c3-a382-718e924cd183","Test User 7953f91f","1990-01-01","2026-01-08 22:21:30.179639+00","2026-01-08 22:21:30.179639+00",,,"Test","User7953f91f","masculino","brasileira",
"942290cc-2c3e-428c-8b01-89e29f302d6c","Test User 66ad6825","1990-01-01","2026-01-08 22:46:20.51732+00","2026-01-08 22:46:20.51732+00",,,"Test","User66ad6825","masculino","brasileira",
"94872ddd-2834-45ab-a8ef-15bc4a925209","Test User 12a8f5ed","1990-01-01","2026-01-08 20:53:29.763751+00","2026-01-08 20:53:29.763751+00",,,"Test","User12a8f5ed","masculino","brasileira",
"957deab5-dd1d-4823-9d47-1f89869dd38a","Test User 35dc4ae7","1990-01-01","2026-01-08 22:34:28.499339+00","2026-01-08 22:34:28.499339+00",,,"Test","User35dc4ae7","masculino","brasileira",
"95868287-78eb-4fd7-a9ec-ec1a2ea42e6f","Atleta Dev","2010-01-01","2025-12-31 21:36:34.58+00","2026-01-07 02:15:07.68678+00","2026-01-07 02:15:07.68678+00","reset_to_production","Atleta","Dev","feminino","brasileira",
"958af221-6e33-4b32-a000-ccec18d4ac0c","Test User d3049338","1990-01-01","2026-01-08 21:30:20.05943+00","2026-01-08 21:30:20.05943+00",,,"Test","Userd3049338","masculino","brasileira",
"971ab15c-19aa-455a-9a85-21381e8aa66b","E2E.Test.1767939462610","2026-01-09","2026-01-09 06:17:42.808002+00","2026-01-09 06:17:42.808002+00",,,"E2E.Test.1767939462610","","feminino","brasileira",
